FID_1,COD_POSTAL,area_cp,Censo_mascota_CP,Cod _prov,Cod _prov,Cod _prov,CCAA,COD_CCAA,Prov
329,03579,62821231.44,207.6682949,03,3,03,Comunitat Valenciana,10,Alicante/Alacant
330,03580,12556488.38,2483.146874,03,3,03,Comunitat Valenciana,10,Alicante/Alacant
331,03581,6719281.746,2483.146874,03,3,03,Comunitat Valenciana,10,Alicante/Alacant
332,03590,14543793.5,1679.811092,03,3,03,Comunitat Valenciana,10,Alicante/Alacant
333,03599,20606487.87,2791.292093,03,3,03,Comunitat Valenciana,10,Alicante/Alacant
334,03600,25086519.1,1574.298332,03,3,03,Comunitat Valenciana,10,Alicante/Alacant
335,03610,104257068.6,629.7193329,03,3,03,Comunitat Valenciana,10,Alicante/Alacant
336,03630,43225010.7,1508.352858,03,3,03,Comunitat Valenciana,10,Alicante/Alacant
337,03638,91572001.52,416.5355983,03,3,03,Comunitat Valenciana,10,Alicante/Alacant
338,03639,22649807.04,915.3231888,03,3,03,Comunitat Valenciana,10,Alicante/Alacant
339,03640,77475040.52,2381.710744,03,3,03,Comunitat Valenciana,10,Alicante/Alacant
340,03649,95570384.18,620.846669,03,3,03,Comunitat Valenciana,10,Alicante/Alacant
341,03650,16724868.17,665.2899223,03,3,03,Comunitat Valenciana,10,Alicante/Alacant
342,03657,121467018.4,4825.117473,30,30,30,"Murcia, Región de",14,Murcia
343,03658,71370258.05,665.2899223,03,3,03,Comunitat Valenciana,10,Alicante/Alacant
344,03659,15607084.5,665.2899223,03,3,03,Comunitat Valenciana,10,Alicante/Alacant
345,03660,75662571.4,3727.478031,03,3,03,Comunitat Valenciana,10,Alicante/Alacant
346,03668,18432326.55,335.2428132,03,3,03,Comunitat Valenciana,10,Alicante/Alacant
347,03669,43294415.6,633.0765571,03,3,03,Comunitat Valenciana,10,Alicante/Alacant
348,03670,23285544.93,1058.844522,03,3,03,Comunitat Valenciana,10,Alicante/Alacant
349,03679,56217162.63,1058.844522,03,3,03,Comunitat Valenciana,10,Alicante/Alacant
350,03680,70909763.08,902.3738955,03,3,03,Comunitat Valenciana,10,Alicante/Alacant
351,03688,68853776.15,652.2606952,03,3,03,Comunitat Valenciana,10,Alicante/Alacant
352,03689,34110912.95,313.4208561,03,3,03,Comunitat Valenciana,10,Alicante/Alacant
353,03690,40582596.17,6436.27833,03,3,03,Comunitat Valenciana,10,Alicante/Alacant
354,03698,66614326.52,1215.55495,03,3,03,Comunitat Valenciana,10,Alicante/Alacant
355,03699,56719093.76,1948.389025,03,3,03,Comunitat Valenciana,10,Alicante/Alacant
356,03700,42088166.07,1799.472153,03,3,03,Comunitat Valenciana,10,Alicante/Alacant
357,03709,1681561.963,1238.815717,03,3,03,Comunitat Valenciana,10,Alicante/Alacant
358,03710,23416099.3,3062.507845,03,3,03,Comunitat Valenciana,10,Alicante/Alacant
359,03720,69919315.87,1818.416489,03,3,03,Comunitat Valenciana,10,Alicante/Alacant
360,03723,4189160.184,166.9020014,03,3,03,Comunitat Valenciana,10,Alicante/Alacant
361,03724,13665446.85,408.3823397,03,3,03,Comunitat Valenciana,10,Alicante/Alacant
362,03725,18513813.51,1410.993357,03,3,03,Comunitat Valenciana,10,Alicante/Alacant
363,03726,12748003.17,1181.263303,03,3,03,Comunitat Valenciana,10,Alicante/Alacant
364,03727,34670108.63,218.2195708,03,3,03,Comunitat Valenciana,10,Alicante/Alacant
365,03728,8912953.531,166.9020014,03,3,03,Comunitat Valenciana,10,Alicante/Alacant
366,03729,26940675.54,244.8375624,03,3,03,Comunitat Valenciana,10,Alicante/Alacant
367,03730,28157413.65,1793.956713,03,3,03,Comunitat Valenciana,10,Alicante/Alacant
368,03737,4162539.396,1292.291502,03,3,03,Comunitat Valenciana,10,Alicante/Alacant
369,03738,11873545.72,2083.757099,03,3,03,Comunitat Valenciana,10,Alicante/Alacant
370,03739,24412832.02,2083.757099,03,3,03,Comunitat Valenciana,10,Alicante/Alacant
371,03740,20343035.17,753.2172219,03,3,03,Comunitat Valenciana,10,Alicante/Alacant
372,03749,13465912.93,1238.815717,03,3,03,Comunitat Valenciana,10,Alicante/Alacant
373,03750,29600185.68,2055.100793,03,3,03,Comunitat Valenciana,10,Alicante/Alacant
374,03759,8797861.759,298.5531491,03,3,03,Comunitat Valenciana,10,Alicante/Alacant
375,03760,10422585.97,1756.068041,03,3,03,Comunitat Valenciana,10,Alicante/Alacant
376,03769,9740815.377,109.3495871,03,3,03,Comunitat Valenciana,10,Alicante/Alacant
377,03770,8166150.593,1237.376907,03,3,03,Comunitat Valenciana,10,Alicante/Alacant
378,03778,7409080.956,574.0853324,03,3,03,Comunitat Valenciana,10,Alicante/Alacant
379,03779,9032530.573,670.0060229,03,3,03,Comunitat Valenciana,10,Alicante/Alacant
380,03780,28251982.75,746.982377,03,3,03,Comunitat Valenciana,10,Alicante/Alacant
381,03786,26097353.78,149.8760789,03,3,03,Comunitat Valenciana,10,Alicante/Alacant
382,03788,66508164.57,42.2051038,03,3,03,Comunitat Valenciana,10,Alicante/Alacant
383,03789,63464282.6,55.15439702,03,3,03,Comunitat Valenciana,10,Alicante/Alacant
384,03790,3160916.852,582.2385911,03,3,03,Comunitat Valenciana,10,Alicante/Alacant
385,03791,29891727.77,209.5867087,03,3,03,Comunitat Valenciana,10,Alicante/Alacant
386,03792,17597564.29,138.1257943,03,3,03,Comunitat Valenciana,10,Alicante/Alacant
387,03793,45953039.19,105.7525612,03,3,03,Comunitat Valenciana,10,Alicante/Alacant
388,03794,18468546.73,131.4113459,03,3,03,Comunitat Valenciana,10,Alicante/Alacant
389,03795,18744610.06,105.992363,03,3,03,Comunitat Valenciana,10,Alicante/Alacant
390,03801,47631886.85,1151.048286,03,3,03,Comunitat Valenciana,10,Alicante/Alacant
391,03802,72272412.54,1666.861799,03,3,03,Comunitat Valenciana,10,Alicante/Alacant
392,03803,1134810.849,1781.247222,03,3,03,Comunitat Valenciana,10,Alicante/Alacant
393,03804,3356435.993,1781.00742,03,3,03,Comunitat Valenciana,10,Alicante/Alacant
394,03810,9542599.467,176.9736739,03,3,03,Comunitat Valenciana,10,Alicante/Alacant
395,03811,25825336.69,32.61303476,03,3,03,Comunitat Valenciana,10,Alicante/Alacant
396,03812,30546963.09,29.01600887,03,3,03,Comunitat Valenciana,10,Alicante/Alacant
397,03813,34504807.72,23.98017262,03,3,03,Comunitat Valenciana,10,Alicante/Alacant
398,03814,23612838.4,46.04193142,03,3,03,Comunitat Valenciana,10,Alicante/Alacant
399,03815,49948892.58,75.53754374,03,3,03,Comunitat Valenciana,10,Alicante/Alacant
400,03816,13694551.53,26.85779333,03,3,03,Comunitat Valenciana,10,Alicante/Alacant
401,03819,5511024.907,2613.11941,03,3,03,Comunitat Valenciana,10,Alicante/Alacant
402,03820,47723077.91,2228.23764,03,3,03,Comunitat Valenciana,10,Alicante/Alacant
403,03827,17771607.3,26.6179916,03,3,03,Comunitat Valenciana,10,Alicante/Alacant
404,03828,38887853.82,168.8204152,03,3,03,Comunitat Valenciana,10,Alicante/Alacant
405,03829,701131.9131,122.0590786,03,3,03,Comunitat Valenciana,10,Alicante/Alacant
406,03830,16194787.92,1106.684966,03,3,03,Comunitat Valenciana,10,Alicante/Alacant
407,03837,25845784.73,148.4372685,03,3,03,Comunitat Valenciana,10,Alicante/Alacant
408,03838,19796946.05,100.4769233,03,3,03,Comunitat Valenciana,10,Alicante/Alacant
409,03839,14318111.58,1106.684966,03,3,03,Comunitat Valenciana,10,Alicante/Alacant
410,03840,9575469.985,135.9675787,03,3,03,Comunitat Valenciana,10,Alicante/Alacant
411,03841,4714829.035,62.3484488,03,3,03,Comunitat Valenciana,10,Alicante/Alacant
412,03850,20224404.94,261.1440798,03,3,03,Comunitat Valenciana,10,Alicante/Alacant
413,03860,31782674.43,141.003415,03,3,03,Comunitat Valenciana,10,Alicante/Alacant
414,03870,5046131.08,484.1596851,03,3,03,Comunitat Valenciana,10,Alicante/Alacant
415,04001,306473.9638,1884.918867,04,4,04,Andalucía,1,Almería
416,04002,19835552.96,936.4133006,04,4,04,Andalucía,1,Almería
417,04003,435684.8818,2132.662859,04,4,04,Andalucía,1,Almería
418,04004,434139.157,2039.463929,04,4,04,Andalucía,1,Almería
419,04005,507835.3785,5569.963272,04,4,04,Andalucía,1,Almería
420,04006,1246330.232,5569.963272,04,4,04,Andalucía,1,Almería
421,04007,5551073.471,5569.963272,04,4,04,Andalucía,1,Almería
422,04008,16983454.91,2132.662859,04,4,04,Andalucía,1,Almería
423,04009,10852014.59,19273.89266,04,4,04,Andalucía,1,Almería
424,04071,80150.47465,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
425,04100,17308697.34,1489.531255,04,4,04,Andalucía,1,Almería
426,04110,18090877.38,1489.531255,04,4,04,Andalucía,1,Almería
427,04113,17004389.3,1489.531255,04,4,04,Andalucía,1,Almería
428,04114,112658582.6,342.8108325,04,4,04,Andalucía,1,Almería
429,04115,17125227.55,342.8108325,04,4,04,Andalucía,1,Almería
430,04116,127473784.4,342.8108325,04,4,04,Andalucía,1,Almería
431,04117,163458341.2,1489.531255,04,4,04,Andalucía,1,Almería
432,04118,34142348.04,633.3693112,04,4,04,Andalucía,1,Almería
433,04119,50482344.56,1489.531255,04,4,04,Andalucía,1,Almería
434,04120,25186370.02,5569.963272,04,4,04,Andalucía,1,Almería
435,04130,18600736.87,1291.513022,04,4,04,Andalucía,1,Almería
436,04131,24299932.5,1291.513022,04,4,04,Andalucía,1,Almería
437,04140,10837655.09,2062.763661,04,4,04,Andalucía,1,Almería
438,04149,130781129.6,406.7130524,04,4,04,Andalucía,1,Almería
439,04150,43882196.59,1291.513022,04,4,04,Andalucía,1,Almería
440,04151,46587846.89,633.3693112,04,4,04,Andalucía,1,Almería
441,04160,122127258.6,1291.513022,04,4,04,Andalucía,1,Almería
442,04200,220927117.6,594.5855792,04,4,04,Andalucía,1,Almería
443,04210,50845614.48,106.3234629,04,4,04,Andalucía,1,Almería
444,04211,94695237.9,106.3234629,04,4,04,Andalucía,1,Almería
445,04212,174402434.6,32.14773221,04,4,04,Andalucía,1,Almería
446,04213,50310482.49,85.53066368,04,4,04,Andalucía,1,Almería
447,04230,20911092.68,5490.183808,04,4,04,Andalucía,1,Almería
448,04240,20605707.71,1275.881555,04,4,04,Andalucía,1,Almería
449,04250,10870490.74,653.2773105,04,4,04,Andalucía,1,Almería
450,04259,35153619.89,653.5722438,04,4,04,Andalucía,1,Almería
451,04260,36377188.68,478.0869166,04,4,04,Andalucía,1,Almería
452,04270,51969697.89,184.6282602,04,4,04,Andalucía,1,Almería
453,04271,173562323,423.2293185,04,4,04,Andalucía,1,Almería
454,04274,31317211.24,245.6794581,04,4,04,Andalucía,1,Almería
455,04275,59030250.04,111.4847961,04,4,04,Andalucía,1,Almería
456,04276,89817176.45,38.63626532,04,4,04,Andalucía,1,Almería
457,04277,84682847.71,184.6282602,04,4,04,Andalucía,1,Almería
458,04278,18607424.4,184.6282602,04,4,04,Andalucía,1,Almería
459,04279,58977258.44,184.6282602,04,4,04,Andalucía,1,Almería
460,04280,12718668.21,894.827702,04,4,04,Andalucía,1,Almería
461,04288,55077010.4,150.1210614,04,4,04,Andalucía,1,Almería
462,04289,20278466.41,150.1210614,04,4,04,Andalucía,1,Almería
463,04400,26223333.66,1132.249027,04,4,04,Andalucía,1,Almería
464,04409,24871921.28,65.18026439,04,4,04,Andalucía,1,Almería
465,04410,16603359.97,1371.439952,04,4,04,Andalucía,1,Almería
466,04420,34843191.6,148.3514615,04,4,04,Andalucía,1,Almería
467,04430,33458805.79,145.1071949,04,4,04,Andalucía,1,Almería
468,04431,19173308.51,133.0149287,04,4,04,Andalucía,1,Almería
469,04440,26901053.05,89.06986355,04,4,04,Andalucía,1,Almería
470,04450,66873913.39,336.8138549,04,4,04,Andalucía,1,Almería
471,04458,96075674.8,61.64106451,04,4,04,Andalucía,1,Almería
472,04459,32387550.79,162.508261,04,4,04,Andalucía,1,Almería
473,04460,44356806.16,322.6570554,04,4,04,Andalucía,1,Almería
474,04470,92735318.71,194.9509265,04,4,04,Andalucía,1,Almería
475,04479,130168568.9,97.91786324,04,4,04,Andalucía,1,Almería
476,04480,33128048.37,118.7106625,04,4,04,Andalucía,1,Almería
477,04500,133853138.1,356.2794542,04,4,04,Andalucía,1,Almería
478,04510,57138003.04,371.3210537,04,4,04,Andalucía,1,Almería
479,04520,7285711.619,187.8725268,04,4,04,Andalucía,1,Almería
480,04530,21441682.72,85.67813034,04,4,04,Andalucía,1,Almería
481,04531,47649287.41,88.47999691,04,4,04,Andalucía,1,Almería
482,04532,63845622.21,85.67813034,04,4,04,Andalucía,1,Almería
483,04533,64396003.36,187.8725268,04,4,04,Andalucía,1,Almería
484,04540,48472713.56,149.8261281,04,4,04,Andalucía,1,Almería
485,04549,98164136.32,117.1868403,04,4,04,Andalucía,1,Almería
486,04550,133612585.1,117.1868403,04,4,04,Andalucía,1,Almería
487,04558,29039714.73,88.47999691,04,4,04,Andalucía,1,Almería
488,04559,22750677.14,117.1868403,04,4,04,Andalucía,1,Almería
489,04560,87603215.61,894.827702,04,4,04,Andalucía,1,Almería
490,04567,16381970.98,210.5823926,04,4,04,Andalucía,1,Almería
491,04568,40044181.8,43.35519848,04,4,04,Andalucía,1,Almería
492,04569,27041226.79,71.37386417,04,4,04,Andalucía,1,Almería
493,04600,63812240.79,567.7466468,04,4,04,Andalucía,1,Almería
494,04610,49280749.69,2008.200996,04,4,04,Andalucía,1,Almería
495,04616,5130613.837,307.2222115,04,4,04,Andalucía,1,Almería
496,04617,6189183.966,307.2222115,04,4,04,Andalucía,1,Almería
497,04618,38619264.97,307.2222115,04,4,04,Andalucía,1,Almería
498,04619,87962874.2,435.3215848,04,4,04,Andalucía,1,Almería
499,04620,44654070.29,881.8506358,04,4,04,Andalucía,1,Almería
500,04621,13340954.47,1246.683156,04,4,04,Andalucía,1,Almería
501,04628,42692891.16,638.5306443,04,4,04,Andalucía,1,Almería
502,04629,56391173.18,366.0122539,04,4,04,Andalucía,1,Almería
503,04630,7672623.135,1400.933284,04,4,04,Andalucía,1,Almería
504,04638,71498150.34,2169.234591,04,4,04,Andalucía,1,Almería
505,04639,93314579.59,1245.798356,04,4,04,Andalucía,1,Almería
506,04640,16648378.25,898.9567686,04,4,04,Andalucía,1,Almería
507,04647,97207205.03,435.3215848,04,4,04,Andalucía,1,Almería
508,04648,57535500.11,1596.179144,04,4,04,Andalucía,1,Almería
509,04649,733931.0292,898.9567686,04,4,04,Andalucía,1,Almería
510,04650,56514851.67,433.9943848,04,4,04,Andalucía,1,Almería
511,04660,45866805.43,1312.453287,04,4,04,Andalucía,1,Almería
512,04661,29262354.89,433.9943848,04,4,04,Andalucía,1,Almería
513,04662,55229079.41,271.2403461,04,4,04,Andalucía,1,Almería
514,04690,14707026.88,216.0386591,04,4,04,Andalucía,1,Almería
515,04691,78070097.49,271.2403461,04,4,04,Andalucía,1,Almería
516,04692,78143728.34,2238.838855,04,4,04,Andalucía,1,Almería
517,04693,56731251.08,271.2403461,04,4,04,Andalucía,1,Almería
518,04694,23616542.54,216.0386591,04,4,04,Andalucía,1,Almería
519,04700,26365630.79,3766.340668,04,4,04,Andalucía,1,Almería
520,04710,36517300.89,3766.340668,04,4,04,Andalucía,1,Almería
521,04711,29489609.15,3766.340668,04,4,04,Andalucía,1,Almería
522,04712,29646517.77,3766.340668,04,4,04,Andalucía,1,Almería
523,04713,21919542.91,890.1087689,04,4,04,Andalucía,1,Almería
524,04715,32714379.74,3766.340668,04,4,04,Andalucía,1,Almería
525,04716,34102769.63,3766.340668,04,4,04,Andalucía,1,Almería
526,04717,36815091.09,3766.340668,04,4,04,Andalucía,1,Almería
527,04720,20727116.75,9357.644473,04,4,04,Andalucía,1,Almería
528,04721,510595.8235,2754.677237,04,4,04,Andalucía,1,Almería
529,04727,6126077.549,2754.677237,04,4,04,Andalucía,1,Almería
530,04728,81198266.4,225.6239921,04,4,04,Andalucía,1,Almería
531,04729,66753266.17,174.6005272,04,4,04,Andalucía,1,Almería
532,04738,57653676.72,2754.677237,04,4,04,Andalucía,1,Almería
533,04740,31472762.97,6257.010448,04,4,04,Andalucía,1,Almería
534,04741,4301543.224,6257.010448,04,4,04,Andalucía,1,Almería
535,04743,3351891.802,9357.644473,04,4,04,Andalucía,1,Almería
536,04745,13364886.26,1282.370088,04,4,04,Andalucía,1,Almería
537,04746,10482972.38,1282.370088,04,4,04,Andalucía,1,Almería
538,04750,141321161.5,1234.59089,04,4,04,Andalucía,1,Almería
539,04760,55470332.12,2761.16577,04,4,04,Andalucía,1,Almería
540,04768,34332454.1,118.7106625,04,4,04,Andalucía,1,Almería
541,04769,139850772.3,1038.755164,04,4,04,Andalucía,1,Almería
542,04770,59082908.97,3447.475613,04,4,04,Andalucía,1,Almería
543,04778,13774285.01,235.6517251,04,4,04,Andalucía,1,Almería
544,04779,17145842.95,1200.378625,04,4,04,Andalucía,1,Almería
545,04800,4067409.577,1106.294895,04,4,04,Andalucía,1,Almería
546,04810,172944344.9,395.8005195,04,4,04,Andalucía,1,Almería
547,04811,108001368.9,268.9791906,04,4,04,Andalucía,1,Almería
548,04812,23877019.79,349.4959878,04,4,04,Andalucía,1,Almería
549,04813,111845746.9,411.4319856,04,4,04,Andalucía,1,Almería
550,04814,54497361.9,411.4319856,04,4,04,Andalucía,1,Almería
551,04815,3285829.827,344.7770546,04,4,04,Andalucía,1,Almería
552,04820,66660010.11,482.8058498,04,4,04,Andalucía,1,Almería
553,04825,180657619.8,456.8517174,04,4,04,Andalucía,1,Almería
554,04826,20198443.65,482.8058498,04,4,04,Andalucía,1,Almería
555,04827,61828354.43,482.8058498,04,4,04,Andalucía,1,Almería
556,04828,121654496.3,482.8058498,04,4,04,Andalucía,1,Almería
557,04829,64517840.47,327.3759886,04,4,04,Andalucía,1,Almería
558,04830,318210904.1,242.4351915,04,4,04,Andalucía,1,Almería
559,04838,149610574.7,178.7295937,04,4,04,Andalucía,1,Almería
560,04839,159273601.9,178.7295937,04,4,04,Andalucía,1,Almería
561,04850,66089023.45,714.6234417,04,4,04,Andalucía,1,Almería
562,04857,10124293.15,100.2773298,04,4,04,Andalucía,1,Almería
563,04858,34579206.43,100.2773298,04,4,04,Andalucía,1,Almería
564,04859,73229058.18,61.05119787,04,4,04,Andalucía,1,Almería
565,04860,23500072.14,1873.711401,04,4,04,Andalucía,1,Almería
566,04867,56249447.52,29.05093232,04,4,04,Andalucía,1,Almería
567,04868,9125015.507,29.05093232,04,4,04,Andalucía,1,Almería
568,04869,23061219.99,657.1114437,04,4,04,Andalucía,1,Almería
569,04870,36618842.62,458.0314506,04,4,04,Andalucía,1,Almería
570,04877,16182175.78,155.1349279,04,4,04,Andalucía,1,Almería
571,04878,37543034.34,112.3695961,04,4,04,Andalucía,1,Almería
572,04879,25448897.62,112.3695961,04,4,04,Andalucía,1,Almería
573,04880,10646461.85,1033.446364,04,4,04,Andalucía,1,Almería
574,04887,153144572.8,245.3845248,04,4,04,Andalucía,1,Almería
575,04888,34292734.19,99.09759653,04,4,04,Andalucía,1,Almería
576,04889,98858636.25,69.89919756,04,4,04,Andalucía,1,Almería
577,04890,48573691.36,399.3397194,04,4,04,Andalucía,1,Almería
578,04897,145022462.3,166.6373275,04,4,04,Andalucía,1,Almería
579,04898,18649191.65,112.8119961,04,4,04,Andalucía,1,Almería
580,04899,47860464.6,112.8119961,04,4,04,Andalucía,1,Almería
581,05001,1013760.227,910.6890242,05,5,05,Castilla y León,7,Ávila
582,05002,15735407.6,430.1937141,05,5,05,Castilla y León,7,Ávila
583,05003,4757125.164,3609.879237,05,5,05,Castilla y León,7,Ávila
584,05004,19871029.09,3144.836051,05,5,05,Castilla y León,7,Ávila
585,05005,28563518.68,1047.127994,05,5,05,Castilla y León,7,Ávila
586,05100,73510743.05,714.0854009,05,5,05,Castilla y León,7,Ávila
587,05110,8785796.365,329.9192909,05,5,05,Castilla y León,7,Ávila
588,05111,34888610.18,71.83593927,05,5,05,Castilla y León,7,Ávila
589,05112,25869333.2,71.83593927,05,5,05,Castilla y León,7,Ávila
590,05113,55270413.33,411.9470568,05,5,05,Castilla y León,7,Ávila
591,05114,23348835.51,75.28800958,05,5,05,Castilla y León,7,Ávila
592,05115,60722668,101.260729,05,5,05,Castilla y León,7,Ávila
593,05120,99389735.29,121.3156137,05,5,05,Castilla y León,7,Ávila
594,05122,27087318.27,12.82197543,05,5,05,Castilla y León,7,Ávila
595,05123,82474161.27,108.4936383,05,5,05,Castilla y León,7,Ávila
596,05130,52001599.72,255.7819714,05,5,05,Castilla y León,7,Ávila
597,05131,34617763.39,26.30148806,05,5,05,Castilla y León,7,Ávila
598,05132,88905348.1,22.35626485,05,5,05,Castilla y León,7,Ávila
599,05133,50486660.36,53.91805053,05,5,05,Castilla y León,7,Ávila
600,05134,87927286.75,13.47951263,05,5,05,Castilla y León,7,Ávila
601,05140,65299056.69,23.01380206,05,5,05,Castilla y León,7,Ávila
602,05141,88632546.11,21.36995905,05,5,05,Castilla y León,7,Ávila
603,05143,21753430.61,20.05488465,05,5,05,Castilla y León,7,Ávila
604,05145,60805068.29,12.82197543,05,5,05,Castilla y León,7,Ávila
605,05146,175484811.1,55.56189353,05,5,05,Castilla y León,7,Ávila
606,05147,61876708.63,14.79458704,05,5,05,Castilla y León,7,Ávila
607,05148,110072888.5,81.53461299,05,5,05,Castilla y León,7,Ávila
608,05149,51307010.89,23.01380206,05,5,05,Castilla y León,7,Ávila
609,05150,50900590.47,12.49320683,05,5,05,Castilla y León,7,Ávila
610,05151,46590259.9,18.90419455,05,5,05,Castilla y León,7,Ávila
611,05152,5288288.853,18.90419455,05,5,05,Castilla y León,7,Ávila
612,05153,66425785.7,20.05488465,05,5,05,Castilla y León,7,Ávila
613,05154,107527844.9,32.21932288,05,5,05,Castilla y León,7,Ávila
614,05160,25405773.06,430.1937141,05,5,05,Castilla y León,7,Ávila
615,05162,16688493.59,107.1785639,05,5,05,Castilla y León,7,Ávila
616,05163,57247068.79,54.90435633,05,5,05,Castilla y León,7,Ávila
617,05164,57626647.71,48.32898432,05,5,05,Castilla y León,7,Ávila
618,05165,82572573.55,35.17824028,05,5,05,Castilla y León,7,Ávila
