Cod_DC,SUM_Total_censo humano,Shape_Leng,Shape_Area,Cod _prov,Cod _prov,Cod _prov,CCAA,COD_CCAA,Prov,Tasa_CCAA,Estimacion mascotas CP
0505501,663.00000000000,16391.53698140000,12218353.97800000000,05,5,05,Castilla y León,7,Ávila,0.2530936111,167.8010641
0505601,138.00000000000,17062.06606190000,12695955.02470000000,05,5,05,Castilla y León,7,Ávila,0.2530936111,34.92691833
0505701,649.00000000000,1889.10226946000,166669.17237100000,05,5,05,Castilla y León,7,Ávila,0.2530936111,164.2577536
0505702,2620.00000000000,67856.58599560000,137596916.14600000000,05,5,05,Castilla y León,7,Ávila,0.2530936111,663.105261
0505801,68.00000000000,27264.92486940000,31393458.54150000000,05,5,05,Castilla y León,7,Ávila,0.2530936111,17.21036555
0505901,70.00000000000,30778.05805880000,14170990.33610000000,05,5,05,Castilla y León,7,Ávila,0.2530936111,17.71655278
0506001,100.00000000000,23028.60941420000,20308861.03760000000,05,5,05,Castilla y León,7,Ávila,0.2530936111,25.30936111
0506101,366.00000000000,24607.15572170000,11255857.80530000000,05,5,05,Castilla y León,7,Ávila,0.2530936111,92.63226165
0506201,145.00000000000,20564.39947240000,18435863.26140000000,05,5,05,Castilla y León,7,Ávila,0.2530936111,36.69857361
0506301,26.00000000000,10535.86725060000,4842135.45506000000,05,5,05,Castilla y León,7,Ávila,0.2530936111,6.580433888
0506401,98.00000000000,25157.96526160000,26842093.79250000000,05,5,05,Castilla y León,7,Ávila,0.2530936111,24.80317389
0506501,474.00000000000,28525.48551420000,31919326.06550000000,05,5,05,Castilla y León,7,Ávila,0.2530936111,119.9663716
0506601,517.00000000000,20011.27479810000,19170975.09690000000,05,5,05,Castilla y León,7,Ávila,0.2530936111,130.8493969
0506701,65.00000000000,21413.52178470000,15451438.30690000000,05,5,05,Castilla y León,7,Ávila,0.2530936111,16.45108472
0506901,76.00000000000,16095.53332000000,14745027.33950000000,05,5,05,Castilla y León,7,Ávila,0.2530936111,19.23511444
0507001,31.00000000000,14227.61505600000,11475767.33280000000,05,5,05,Castilla y León,7,Ávila,0.2530936111,7.845901943
0507201,103.00000000000,21815.40140790000,19387471.13900000000,05,5,05,Castilla y León,7,Ávila,0.2530936111,26.06864194
0507301,275.00000000000,36396.98399410000,43042328.78830000000,05,5,05,Castilla y León,7,Ávila,0.2530936111,69.60074305
0507401,716.00000000000,30666.42217870000,36411943.32770000000,05,5,05,Castilla y León,7,Ávila,0.2530936111,181.2150255
0507501,107.00000000000,22735.22671470000,24640208.41350000000,05,5,05,Castilla y León,7,Ávila,0.2530936111,27.08101639
0507601,598.00000000000,31005.17491700000,12621864.76930000000,05,5,05,Castilla y León,7,Ávila,0.2530936111,151.3499794
0507701,158.00000000000,14536.37437030000,9811365.28878000000,05,5,05,Castilla y León,7,Ávila,0.2530936111,39.98879055
0507801,89.00000000000,18913.15082190000,20003645.65820000000,05,5,05,Castilla y León,7,Ávila,0.2530936111,22.52533139
0507901,58.00000000000,23761.87973070000,20466434.13790000000,05,5,05,Castilla y León,7,Ávila,0.2530936111,14.67942944
0508001,45.00000000000,34765.59887490000,43266837.37010000000,05,5,05,Castilla y León,7,Ávila,0.2530936111,11.3892125
0508101,41.00000000000,20107.28103060000,18191284.48370000000,05,5,05,Castilla y León,7,Ávila,0.2530936111,10.37683805
0508201,548.00000000000,32517.31229940000,29415820.89600000000,05,5,05,Castilla y León,7,Ávila,0.2530936111,138.6952989
0508301,154.00000000000,28084.90820810000,17184712.84710000000,05,5,05,Castilla y León,7,Ávila,0.2530936111,38.97641611
0508401,50.00000000000,19332.67425270000,15189992.42600000000,05,5,05,Castilla y León,7,Ávila,0.2530936111,12.65468055
0508501,44.00000000000,21290.48758570000,15459842.48720000000,05,5,05,Castilla y León,7,Ávila,0.2530936111,11.13611889
0508601,74.00000000000,23797.96081210000,19052871.66580000000,05,5,05,Castilla y León,7,Ávila,0.2530936111,18.72892722
0508701,167.00000000000,17825.86146970000,10631413.56930000000,05,5,05,Castilla y León,7,Ávila,0.2530936111,42.26663305
0508801,36.00000000000,18418.49926970000,11590222.25300000000,05,5,05,Castilla y León,7,Ávila,0.2530936111,9.111369999
0508901,489.00000000000,33227.68715730000,37383566.84930000000,05,5,05,Castilla y León,7,Ávila,0.2530936111,123.7627758
0509001,62.00000000000,25349.14373170000,22146878.60590000000,05,5,05,Castilla y León,7,Ávila,0.2530936111,15.69180389
0509201,147.00000000000,24363.01258560000,19373905.82790000000,05,5,05,Castilla y León,7,Ávila,0.2530936111,37.20476083
0509301,510.00000000000,32146.75223480000,48376577.71460000000,05,5,05,Castilla y León,7,Ávila,0.2530936111,129.0777416
0509401,151.00000000000,25679.70618300000,21530464.54950000000,05,5,05,Castilla y León,7,Ávila,0.2530936111,38.21713527
0509501,274.00000000000,34931.14803590000,35049942.81900000000,05,5,05,Castilla y León,7,Ávila,0.2530936111,69.34764943
0509601,80.00000000000,16848.34468450000,12501220.53320000000,05,5,05,Castilla y León,7,Ávila,0.2530936111,20.24748889
0509701,464.00000000000,33790.15830740000,46534705.97190000000,05,5,05,Castilla y León,7,Ávila,0.2530936111,117.4354355
0509901,454.00000000000,29488.28834910000,47319580.02660000000,05,5,05,Castilla y León,7,Ávila,0.2530936111,114.9044994
0510001,265.00000000000,24681.40760910000,24218788.03520000000,05,5,05,Castilla y León,7,Ávila,0.2530936111,67.06980693
0510101,330.00000000000,33970.74420770000,52479907.60450000000,05,5,05,Castilla y León,7,Ávila,0.2530936111,83.52089165
0510201,2164.00000000000,47477.47423650000,80679634.08830000000,05,5,05,Castilla y León,7,Ávila,0.2530936111,547.6945744
0510301,62.00000000000,16910.82244130000,17222901.75230000000,05,5,05,Castilla y León,7,Ávila,0.2530936111,15.69180389
0510401,29.00000000000,16899.56131990000,9883036.67560000000,05,5,05,Castilla y León,7,Ávila,0.2530936111,7.339714721
0510501,361.00000000000,41145.96556910000,52916411.15000000000,05,5,05,Castilla y León,7,Ávila,0.2530936111,91.3667936
0510601,26.00000000000,17316.69697220000,11868692.65700000000,05,5,05,Castilla y León,7,Ávila,0.2530936111,6.580433888
0510701,46.00000000000,21471.70623150000,18610072.20370000000,05,5,05,Castilla y León,7,Ávila,0.2530936111,11.64230611
0510801,43.00000000000,18927.24374350000,15023029.21420000000,05,5,05,Castilla y León,7,Ávila,0.2530936111,10.88302528
0510901,451.00000000000,19596.53308640000,24446694.36990000000,05,5,05,Castilla y León,7,Ávila,0.2530936111,114.1452186
0511001,838.00000000000,24008.93696790000,33666801.10650000000,05,5,05,Castilla y León,7,Ávila,0.2530936111,212.0924461
0511201,117.00000000000,21505.50985130000,19546081.64080000000,05,5,05,Castilla y León,7,Ávila,0.2530936111,29.6119525
0511301,65.00000000000,20041.45641810000,17466440.95770000000,05,5,05,Castilla y León,7,Ávila,0.2530936111,16.45108472
0511401,718.00000000000,48250.42583600000,63244760.18220000000,05,5,05,Castilla y León,7,Ávila,0.2530936111,181.7212128
0511402,623.00000000000,37429.50331730000,43570654.17840000000,05,5,05,Castilla y León,7,Ávila,0.2530936111,157.6773197
0511501,709.00000000000,57581.54730260000,65317426.10570000000,05,5,05,Castilla y León,7,Ávila,0.2530936111,179.4433703
0511601,99.00000000000,22281.69797440000,19071836.89250000000,05,5,05,Castilla y León,7,Ávila,0.2530936111,25.0562675
0511701,197.00000000000,23173.46705330000,24034461.18630000000,05,5,05,Castilla y León,7,Ávila,0.2530936111,49.85944138
0511801,71.00000000000,21464.33860800000,17585551.04680000000,05,5,05,Castilla y León,7,Ávila,0.2530936111,17.96964639
0511901,39.00000000000,25022.28397090000,17010565.19230000000,05,5,05,Castilla y León,7,Ávila,0.2530936111,9.870650832
0512001,35.00000000000,14657.23546050000,6392505.79807000000,05,5,05,Castilla y León,7,Ávila,0.2530936111,8.858276388
0512101,355.00000000000,40138.94128390000,22786723.82090000000,05,5,05,Castilla y León,7,Ávila,0.2530936111,89.84823193
0512201,115.00000000000,21836.29631750000,18068024.92650000000,05,5,05,Castilla y León,7,Ávila,0.2530936111,29.10576527
0512301,117.00000000000,28166.42681300000,18369216.89000000000,05,5,05,Castilla y León,7,Ávila,0.2530936111,29.6119525
0512401,78.00000000000,21508.98435200000,22886852.20060000000,05,5,05,Castilla y León,7,Ávila,0.2530936111,19.74130166
0512501,56.00000000000,15498.81295440000,12045797.73580000000,05,5,05,Castilla y León,7,Ávila,0.2530936111,14.17324222
0512601,78.00000000000,18450.88637700000,10286544.16020000000,05,5,05,Castilla y León,7,Ávila,0.2530936111,19.74130166
0512701,729.00000000000,38494.42698910000,46685909.81390000000,05,5,05,Castilla y León,7,Ávila,0.2530936111,184.5052425
0512801,389.00000000000,31039.29364760000,30680395.60220000000,05,5,05,Castilla y León,7,Ávila,0.2530936111,98.45341471
0512901,98.00000000000,26353.31064710000,31081880.14270000000,05,5,05,Castilla y León,7,Ávila,0.2530936111,24.80317389
0513001,109.00000000000,23012.12285300000,15228708.22510000000,05,5,05,Castilla y León,7,Ávila,0.2530936111,27.58720361
0513101,89.00000000000,32845.29404310000,31204664.22370000000,05,5,05,Castilla y León,7,Ávila,0.2530936111,22.52533139
0513201,915.00000000000,68248.95759370000,49911279.45730000000,05,5,05,Castilla y León,7,Ávila,0.2530936111,231.5806541
0513301,57.00000000000,24939.41814310000,17695386.42280000000,05,5,05,Castilla y León,7,Ávila,0.2530936111,14.42633583
0513401,54.00000000000,16294.11886100000,14919507.25860000000,05,5,05,Castilla y León,7,Ávila,0.2530936111,13.667055
0513501,488.00000000000,27432.80954570000,33611392.65580000000,05,5,05,Castilla y León,7,Ávila,0.2530936111,123.5096822
0513601,79.00000000000,23715.41573180000,13275198.25740000000,05,5,05,Castilla y León,7,Ávila,0.2530936111,19.99439527
0513801,300.00000000000,41819.01920420000,18903595.13810000000,05,5,05,Castilla y León,7,Ávila,0.2530936111,75.92808332
0513901,76.00000000000,24337.52662160000,16157986.99500000000,05,5,05,Castilla y León,7,Ávila,0.2530936111,19.23511444
0514001,112.00000000000,18416.94496670000,10086649.34620000000,05,5,05,Castilla y León,7,Ávila,0.2530936111,28.34648444
0514101,103.00000000000,16565.38459010000,6017615.28423000000,05,5,05,Castilla y León,7,Ávila,0.2530936111,26.06864194
0514201,88.00000000000,22906.33996350000,19715124.52130000000,05,5,05,Castilla y León,7,Ávila,0.2530936111,22.27223777
0514301,51.00000000000,21655.62049510000,19943046.47230000000,05,5,05,Castilla y León,7,Ávila,0.2530936111,12.90777416
0514401,60.00000000000,35752.55894330000,29354874.98110000000,05,5,05,Castilla y León,7,Ávila,0.2530936111,15.18561666
0514501,37.00000000000,22989.38491420000,17404715.99600000000,05,5,05,Castilla y León,7,Ávila,0.2530936111,9.36446361
0514701,149.00000000000,27970.53905830000,33603943.97030000000,05,5,05,Castilla y León,7,Ávila,0.2530936111,37.71094805
0514801,30.00000000000,14983.28436770000,10372045.83850000000,05,5,05,Castilla y León,7,Ávila,0.2530936111,7.592808332
0514901,112.00000000000,15363.58123800000,9437338.99714000000,05,5,05,Castilla y León,7,Ávila,0.2530936111,28.34648444
0515101,95.00000000000,23937.54935120000,29502533.51060000000,05,5,05,Castilla y León,7,Ávila,0.2530936111,24.04389305
0515201,678.00000000000,37820.73996140000,58255273.56160000000,05,5,05,Castilla y León,7,Ávila,0.2530936111,171.5974683
0515301,85.00000000000,27921.62665380000,29382483.65790000000,05,5,05,Castilla y León,7,Ávila,0.2530936111,21.51295694
0515401,39.00000000000,21805.90422830000,19852168.41410000000,05,5,05,Castilla y León,7,Ávila,0.2530936111,9.870650832
0515501,55.00000000000,24427.86529530000,35289785.03750000000,05,5,05,Castilla y León,7,Ávila,0.2530936111,13.92014861
0515601,356.00000000000,21266.44870380000,22058904.70660000000,05,5,05,Castilla y León,7,Ávila,0.2530936111,90.10132554
0515701,220.00000000000,41794.26128150000,49882095.57190000000,05,5,05,Castilla y León,7,Ávila,0.2530936111,55.68059444
0515801,369.00000000000,27097.65429200000,43342112.14340000000,05,5,05,Castilla y León,7,Ávila,0.2530936111,93.39154249
0515901,194.00000000000,43352.23063130000,90778152.00300000000,05,5,05,Castilla y León,7,Ávila,0.2530936111,49.10016055
0516001,324.00000000000,30557.69027810000,29994123.55420000000,05,5,05,Castilla y León,7,Ávila,0.2530936111,82.00232999
0516101,785.00000000000,30364.78317140000,49930151.27890000000,05,5,05,Castilla y León,7,Ávila,0.2530936111,198.6784847
0516201,83.00000000000,48995.06779030000,60890151.21450000000,05,5,05,Castilla y León,7,Ávila,0.2530936111,21.00676972
0516301,2172.00000000000,37425.18656500000,73745398.95160000000,05,5,05,Castilla y León,7,Ávila,0.2530936111,549.7193233
0516401,39.00000000000,17147.88475360000,9154572.37599000000,05,5,05,Castilla y León,7,Ávila,0.2530936111,9.870650832
0516501,452.00000000000,39028.32929410000,78809229.91880000000,05,5,05,Castilla y León,7,Ávila,0.2530936111,114.3983122
0516601,176.00000000000,22508.22972450000,20265589.29340000000,05,5,05,Castilla y León,7,Ávila,0.2530936111,44.54447555
0516701,308.00000000000,28012.16701550000,39986224.75540000000,05,5,05,Castilla y León,7,Ávila,0.2530936111,77.95283221
0516801,2165.00000000000,21331.79488540000,18602539.75920000000,05,5,05,Castilla y León,7,Ávila,0.2530936111,547.947668
0516802,3207.00000000000,42904.22289650000,79429705.33550000000,05,5,05,Castilla y León,7,Ávila,0.2530936111,811.6712107
0516901,237.00000000000,21066.40863440000,20020408.65130000000,05,5,05,Castilla y León,7,Ávila,0.2530936111,59.98318582
0517001,55.00000000000,13798.42292860000,11083743.60830000000,05,5,05,Castilla y León,7,Ávila,0.2530936111,13.92014861
0517101,62.00000000000,14023.25131190000,7894915.70815000000,05,5,05,Castilla y León,7,Ávila,0.2530936111,15.69180389
0517201,187.00000000000,23227.17262820000,11279846.11480000000,05,5,05,Castilla y León,7,Ávila,0.2530936111,47.32850527
0517301,98.00000000000,35323.11392380000,43027743.05830000000,05,5,05,Castilla y León,7,Ávila,0.2530936111,24.80317389
0517401,71.00000000000,21256.28001670000,14381013.28690000000,05,5,05,Castilla y León,7,Ávila,0.2530936111,17.96964639
0517501,133.00000000000,26564.53965440000,18483551.93370000000,05,5,05,Castilla y León,7,Ávila,0.2530936111,33.66145027
0517601,275.00000000000,40066.66813730000,36847563.72960000000,05,5,05,Castilla y León,7,Ávila,0.2530936111,69.60074305
0517701,143.00000000000,21698.27822410000,23230080.51820000000,05,5,05,Castilla y León,7,Ávila,0.2530936111,36.19238638
0517801,413.00000000000,33502.18665740000,52971902.39820000000,05,5,05,Castilla y León,7,Ávila,0.2530936111,104.5276614
0517901,223.00000000000,27602.11220240000,20999667.73130000000,05,5,05,Castilla y León,7,Ávila,0.2530936111,56.43987527
0518001,64.00000000000,13644.98166670000,10885893.46620000000,05,5,05,Castilla y León,7,Ávila,0.2530936111,16.19799111
0518101,38.00000000000,24489.98276600000,16143926.43390000000,05,5,05,Castilla y León,7,Ávila,0.2530936111,9.617557221
0518201,792.00000000000,40524.33982350000,68997685.18460000000,05,5,05,Castilla y León,7,Ávila,0.2530936111,200.45014
0518301,136.00000000000,16031.26807310000,14075961.19630000000,05,5,05,Castilla y León,7,Ávila,0.2530936111,34.42073111
0518401,306.00000000000,49428.90762880000,85863262.49610000000,05,5,05,Castilla y León,7,Ávila,0.2530936111,77.44664499
0518501,106.00000000000,35776.16682870000,23516790.18520000000,05,5,05,Castilla y León,7,Ávila,0.2530936111,26.82792277
0518601,1679.00000000000,30227.07983550000,28697378.62140000000,05,5,05,Castilla y León,7,Ávila,0.2530936111,424.944173
0518701,1163.00000000000,28921.01816740000,32695316.00900000000,05,5,05,Castilla y León,7,Ávila,0.2530936111,294.3478697
0518702,990.00000000000,27402.63022210000,22542039.99460000000,05,5,05,Castilla y León,7,Ávila,0.2530936111,250.562675
0518801,34.00000000000,12194.38464210000,6513632.23741000000,05,5,05,Castilla y León,7,Ávila,0.2530936111,8.605182777
0518901,497.00000000000,7522.89871242000,3401537.39965000000,05,5,05,Castilla y León,7,Ávila,0.2530936111,125.7875247
0519001,59.00000000000,25774.56646720000,11063940.30450000000,05,5,05,Castilla y León,7,Ávila,0.2530936111,14.93252305
0519101,122.00000000000,15210.18344950000,11289419.40540000000,05,5,05,Castilla y León,7,Ávila,0.2530936111,30.87742055
0519201,100.00000000000,33766.42911510000,43295411.71310000000,05,5,05,Castilla y León,7,Ávila,0.2530936111,25.30936111
0519301,160.00000000000,34680.68027790000,40663007.09550000000,05,5,05,Castilla y León,7,Ávila,0.2530936111,40.49497777
0519401,131.00000000000,32331.96824590000,19769394.40000000000,05,5,05,Castilla y León,7,Ávila,0.2530936111,33.15526305
0519501,199.00000000000,45690.58942920000,65518082.83770000000,05,5,05,Castilla y León,7,Ávila,0.2530936111,50.3656286
0519601,62.00000000000,26254.18635550000,24382406.51140000000,05,5,05,Castilla y León,7,Ávila,0.2530936111,15.69180389
0519701,115.00000000000,19036.63518470000,7548140.76874000000,05,5,05,Castilla y León,7,Ávila,0.2530936111,29.10576527
0519801,77.00000000000,23784.87451200000,20383189.92170000000,05,5,05,Castilla y León,7,Ávila,0.2530936111,19.48820805
0519901,54.00000000000,20814.91981160000,16497981.64150000000,05,5,05,Castilla y León,7,Ávila,0.2530936111,13.667055
0520001,37.00000000000,14049.37256580000,7361975.41217000000,05,5,05,Castilla y León,7,Ávila,0.2530936111,9.36446361
0520101,503.00000000000,61808.09814060000,74633464.10450000000,05,5,05,Castilla y León,7,Ávila,0.2530936111,127.3060864
